"";"Ano";"Mes";"Codigo_Estacao";"Precipitacao_na_count";"Precipitacao_total_count";"Precipitacao_percentage_na";"Temperatura_minima_na_count";"Temperatura_minima_total_count";"Temperatura_minima_percentage_na";"Temperatura_maxima_na_count";"Temperatura_maxima_total_count";"Temperatura_maxima_percentage_na";"Nome";"Latitude";"Longitude";"Altitude";"Situacao";"Data Inicial";"Data Final";"Periodicidade da Medicao";"Tipo";"id"
"3268";2014;6;"82983";0;30;0;0;30;0;0;30;0;"PETROLINA";"-9.3886111";"-40.52333332";372,54;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-9.3886111 -40.52333332 2014 6"
"3269";2014;6;"A301";0;30;0;0;30;0;0;30;0;"RECIFE";"-8.05916666";"-34.95916666";11,3;"Desativada";2004-12-21;2021-11-11;"Diaria";"Automatica";"-8.05916666 -34.95916666 2014 6"
"3270";2014;6;"A307";0;30;0;0;30;0;0;30;0;"PETROLINA";"-9.38833333";"-40.52333332";372,72;"Operante";2003-02-20;2024-05-31;"Diaria";"Automatica";"-9.38833333 -40.52333332 2014 6"
"3271";2014;6;"A309";0;30;0;0;30;0;0;30;0;"ARCO VERDE";"-8.4336111";"-37.05555555";683,95;"Operante";2004-11-19;2024-05-31;"Diaria";"Automatica";"-8.4336111 -37.05555555 2014 6"
"3272";2014;6;"A322";3;30;10;2;30;6,67;2;30;6,67;"GARANHUNS";"-8.91083333";"-36.49333333";827,78;"Operante";2007-07-07;2024-05-31;"Diaria";"Automatica";"-8.91083333 -36.49333333 2014 6"
"3273";2014;6;"A328";0;30;0;0;30;0;0;30;0;"SURUBIM";"-7.83972221";"-35.80111111";421,44;"Operante";2008-03-08;2024-05-31;"Diaria";"Automatica";"-7.83972221 -35.80111111 2014 6"
"3274";2014;6;"A329";0;30;0;0;30;0;0;30;0;"CABROBO";"-8.50388888";"-39.31527777";342,74;"Operante";2007-09-03;2024-05-31;"Diaria";"Automatica";"-8.50388888 -39.31527777 2014 6"
"3275";2014;6;"A341";29;30;96,67;29;30;96,67;29;30;96,67;"CARUARU";"-8.36527777";"-36.02833332";852;"Operante";2007-11-20;2024-05-31;"Diaria";"Automatica";"-8.36527777 -36.02833332 2014 6"
"3276";2014;6;"A349";0;30;0;0;30;0;0;30;0;"IBIMIRIM";"-8.50944444";"-37.71166666";434,23;"Pane";2008-10-13;2024-05-31;"Diaria";"Automatica";"-8.50944444 -37.71166666 2014 6"
"3277";2014;6;"A350";0;30;0;0;30;0;0;30;0;"SERRA TALHADA";"-7.95416666";"-38.29499999";499,02;"Operante";2008-07-08;2024-05-31;"Diaria";"Automatica";"-7.95416666 -38.29499999 2014 6"
"3278";2014;6;"A351";2;30;6,67;1;30;3,33;1;30;3,33;"FLORESTA";"-8.59888888";"-38.58416666";327,42;"Operante";2008-09-14;2024-05-31;"Diaria";"Automatica";"-8.59888888 -38.58416666 2014 6"
"3279";2014;6;"A357";0;30;0;0;30;0;0;30;0;"PALMARES";"-8.66666666";"-35.56805554";164,01;"Operante";2008-09-03;2024-05-31;"Diaria";"Automatica";"-8.66666666 -35.56805554 2014 6"
"3280";2014;6;"A366";0;30;0;0;30;0;0;30;0;"OURICURI";"-7.88583333";"-40.10277777";457,85;"Operante";2010-08-10;2024-05-31;"Diaria";"Automatica";"-7.88583333 -40.10277777 2014 6"
"3281";2014;7;"82753";0;31;0;0;31;0;0;31;0;"OURICURI";"-7.87944443";"-40.09194444";462,01;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-7.87944443 -40.09194444 2014 7"
"3282";2014;7;"82781";31;31;100;31;31;100;31;31;100;"NAZARE DA MATA";"-7.73";"-35.25";87;"Desativada";1985-01-01;2024-05-31;"Diaria";"Convencional";"-7.73 -35.25 2014 7"
"3283";2014;7;"82789";0;31;0;0;31;0;0;31;0;"TRIUNFO";"-7.82972221";"-38.12222221";1105;"Fechada";1985-01-01;2018-03-28;"Diaria";"Convencional";"-7.82972221 -38.12222221 2014 7"
"3284";2014;7;"82797";0;31;0;0;31;0;0;31;0;"SURUBIM";"-7.839628";"-35.801056";421,44;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-7.839628 -35.801056 2014 7"
"3285";2014;7;"82799";31;31;100;31;31;100;31;31;100;"GOIANA";"-7.55";"-34.98";11;"Desativada";1985-01-01;2024-05-31;"Diaria";"Convencional";"-7.55 -34.98 2014 7"
"3286";2014;7;"82886";0;31;0;0;31;0;0;31;0;"CABROBO";"-8.50388888";"-39.31527777";342,78;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-8.50388888 -39.31527777 2014 7"
"3287";2014;7;"82890";0;31;0;0;31;0;0;31;0;"ARCO VERDE";"-8.4336111";"-37.05527777";683,91;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-8.4336111 -37.05527777 2014 7"
"3288";2014;7;"82892";0;31;0;0;31;0;0;31;0;"PESQUEIRA";"-8.370701";"-36.707812";643,38;"Desativada";1985-01-01;2015-11-18;"Diaria";"Convencional";"-8.370701 -36.707812 2014 7"
"3289";2014;7;"82893";0;31;0;1;31;3,23;1;31;3,23;"GARANHUNS";"-8.91083333";"-36.49333333";827,78;"Fechada";1985-01-01;2022-11-11;"Diaria";"Convencional";"-8.91083333 -36.49333333 2014 7"
"3290";2014;7;"82897";31;31;100;31;31;100;31;31;100;"TAPACURA";"-8.17";"-35.18";102;"Desativada";1985-01-01;2024-05-31;"Diaria";"Convencional";"-8.17 -35.18 2014 7"
"3291";2014;7;"82898";31;31;100;31;31;100;31;31;100;"OLINDA";"-8.02";"-34.85";55;"Desativada";1985-01-01;2024-05-31;"Diaria";"Convencional";"-8.02 -34.85 2014 7"
"3292";2014;7;"82900";0;31;0;0;31;0;0;31;0;"RECIFE (CURADO)";"-8.05916666";"-34.95916666";11,3;"Fechada";1985-01-01;2020-08-31;"Diaria";"Convencional";"-8.05916666 -34.95916666 2014 7"
"3293";2014;7;"82983";0;31;0;0;31;0;0;31;0;"PETROLINA";"-9.3886111";"-40.52333332";372,54;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-9.3886111 -40.52333332 2014 7"
"3294";2014;7;"A301";0;31;0;0;31;0;0;31;0;"RECIFE";"-8.05916666";"-34.95916666";11,3;"Desativada";2004-12-21;2021-11-11;"Diaria";"Automatica";"-8.05916666 -34.95916666 2014 7"
"3295";2014;7;"A307";0;31;0;0;31;0;0;31;0;"PETROLINA";"-9.38833333";"-40.52333332";372,72;"Operante";2003-02-20;2024-05-31;"Diaria";"Automatica";"-9.38833333 -40.52333332 2014 7"
"3296";2014;7;"A309";0;31;0;0;31;0;0;31;0;"ARCO VERDE";"-8.4336111";"-37.05555555";683,95;"Operante";2004-11-19;2024-05-31;"Diaria";"Automatica";"-8.4336111 -37.05555555 2014 7"
"3297";2014;7;"A322";23;31;74,19;21;31;67,74;21;31;67,74;"GARANHUNS";"-8.91083333";"-36.49333333";827,78;"Operante";2007-07-07;2024-05-31;"Diaria";"Automatica";"-8.91083333 -36.49333333 2014 7"
"3298";2014;7;"A328";0;31;0;0;31;0;0;31;0;"SURUBIM";"-7.83972221";"-35.80111111";421,44;"Operante";2008-03-08;2024-05-31;"Diaria";"Automatica";"-7.83972221 -35.80111111 2014 7"
"3299";2014;7;"A329";0;31;0;0;31;0;0;31;0;"CABROBO";"-8.50388888";"-39.31527777";342,74;"Operante";2007-09-03;2024-05-31;"Diaria";"Automatica";"-8.50388888 -39.31527777 2014 7"
"3300";2014;7;"A341";22;31;70,97;22;31;70,97;22;31;70,97;"CARUARU";"-8.36527777";"-36.02833332";852;"Operante";2007-11-20;2024-05-31;"Diaria";"Automatica";"-8.36527777 -36.02833332 2014 7"
"3301";2014;7;"A349";0;31;0;0;31;0;0;31;0;"IBIMIRIM";"-8.50944444";"-37.71166666";434,23;"Pane";2008-10-13;2024-05-31;"Diaria";"Automatica";"-8.50944444 -37.71166666 2014 7"
"3302";2014;7;"A350";0;31;0;0;31;0;0;31;0;"SERRA TALHADA";"-7.95416666";"-38.29499999";499,02;"Operante";2008-07-08;2024-05-31;"Diaria";"Automatica";"-7.95416666 -38.29499999 2014 7"
"3303";2014;7;"A351";1;31;3,23;1;31;3,23;1;31;3,23;"FLORESTA";"-8.59888888";"-38.58416666";327,42;"Operante";2008-09-14;2024-05-31;"Diaria";"Automatica";"-8.59888888 -38.58416666 2014 7"
"3304";2014;7;"A357";0;31;0;0;31;0;0;31;0;"PALMARES";"-8.66666666";"-35.56805554";164,01;"Operante";2008-09-03;2024-05-31;"Diaria";"Automatica";"-8.66666666 -35.56805554 2014 7"
"3305";2014;7;"A366";0;31;0;0;31;0;0;31;0;"OURICURI";"-7.88583333";"-40.10277777";457,85;"Operante";2010-08-10;2024-05-31;"Diaria";"Automatica";"-7.88583333 -40.10277777 2014 7"
"3306";2014;8;"82753";0;31;0;0;31;0;0;31;0;"OURICURI";"-7.87944443";"-40.09194444";462,01;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-7.87944443 -40.09194444 2014 8"
"3307";2014;8;"82781";31;31;100;31;31;100;31;31;100;"NAZARE DA MATA";"-7.73";"-35.25";87;"Desativada";1985-01-01;2024-05-31;"Diaria";"Convencional";"-7.73 -35.25 2014 8"
"3308";2014;8;"82789";0;31;0;0;31;0;0;31;0;"TRIUNFO";"-7.82972221";"-38.12222221";1105;"Fechada";1985-01-01;2018-03-28;"Diaria";"Convencional";"-7.82972221 -38.12222221 2014 8"
"3309";2014;8;"82797";0;31;0;0;31;0;0;31;0;"SURUBIM";"-7.839628";"-35.801056";421,44;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-7.839628 -35.801056 2014 8"
"3310";2014;8;"82799";31;31;100;31;31;100;31;31;100;"GOIANA";"-7.55";"-34.98";11;"Desativada";1985-01-01;2024-05-31;"Diaria";"Convencional";"-7.55 -34.98 2014 8"
"3311";2014;8;"82886";0;31;0;0;31;0;0;31;0;"CABROBO";"-8.50388888";"-39.31527777";342,78;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-8.50388888 -39.31527777 2014 8"
"3312";2014;8;"82890";0;31;0;0;31;0;0;31;0;"ARCO VERDE";"-8.4336111";"-37.05527777";683,91;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-8.4336111 -37.05527777 2014 8"
"3313";2014;8;"82892";0;31;0;0;31;0;0;31;0;"PESQUEIRA";"-8.370701";"-36.707812";643,38;"Desativada";1985-01-01;2015-11-18;"Diaria";"Convencional";"-8.370701 -36.707812 2014 8"
"3314";2014;8;"82893";0;31;0;1;31;3,23;1;31;3,23;"GARANHUNS";"-8.91083333";"-36.49333333";827,78;"Fechada";1985-01-01;2022-11-11;"Diaria";"Convencional";"-8.91083333 -36.49333333 2014 8"
"3315";2014;8;"82897";31;31;100;31;31;100;31;31;100;"TAPACURA";"-8.17";"-35.18";102;"Desativada";1985-01-01;2024-05-31;"Diaria";"Convencional";"-8.17 -35.18 2014 8"
"3316";2014;8;"82898";31;31;100;31;31;100;31;31;100;"OLINDA";"-8.02";"-34.85";55;"Desativada";1985-01-01;2024-05-31;"Diaria";"Convencional";"-8.02 -34.85 2014 8"
"3317";2014;8;"82900";0;31;0;0;31;0;0;31;0;"RECIFE (CURADO)";"-8.05916666";"-34.95916666";11,3;"Fechada";1985-01-01;2020-08-31;"Diaria";"Convencional";"-8.05916666 -34.95916666 2014 8"
"3318";2014;8;"82983";0;31;0;0;31;0;0;31;0;"PETROLINA";"-9.3886111";"-40.52333332";372,54;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-9.3886111 -40.52333332 2014 8"
"3319";2014;8;"A301";3;31;9,68;3;31;9,68;3;31;9,68;"RECIFE";"-8.05916666";"-34.95916666";11,3;"Desativada";2004-12-21;2021-11-11;"Diaria";"Automatica";"-8.05916666 -34.95916666 2014 8"
"3320";2014;8;"A307";0;31;0;0;31;0;0;31;0;"PETROLINA";"-9.38833333";"-40.52333332";372,72;"Operante";2003-02-20;2024-05-31;"Diaria";"Automatica";"-9.38833333 -40.52333332 2014 8"
"3321";2014;8;"A309";0;31;0;0;31;0;0;31;0;"ARCO VERDE";"-8.4336111";"-37.05555555";683,95;"Operante";2004-11-19;2024-05-31;"Diaria";"Automatica";"-8.4336111 -37.05555555 2014 8"
"3322";2014;8;"A322";0;31;0;0;31;0;0;31;0;"GARANHUNS";"-8.91083333";"-36.49333333";827,78;"Operante";2007-07-07;2024-05-31;"Diaria";"Automatica";"-8.91083333 -36.49333333 2014 8"
"3323";2014;8;"A328";0;31;0;0;31;0;0;31;0;"SURUBIM";"-7.83972221";"-35.80111111";421,44;"Operante";2008-03-08;2024-05-31;"Diaria";"Automatica";"-7.83972221 -35.80111111 2014 8"
"3324";2014;8;"A329";0;31;0;0;31;0;0;31;0;"CABROBO";"-8.50388888";"-39.31527777";342,74;"Operante";2007-09-03;2024-05-31;"Diaria";"Automatica";"-8.50388888 -39.31527777 2014 8"
"3325";2014;8;"A341";0;31;0;0;31;0;0;31;0;"CARUARU";"-8.36527777";"-36.02833332";852;"Operante";2007-11-20;2024-05-31;"Diaria";"Automatica";"-8.36527777 -36.02833332 2014 8"
"3326";2014;8;"A349";0;31;0;0;31;0;0;31;0;"IBIMIRIM";"-8.50944444";"-37.71166666";434,23;"Pane";2008-10-13;2024-05-31;"Diaria";"Automatica";"-8.50944444 -37.71166666 2014 8"
"3327";2014;8;"A350";0;31;0;0;31;0;0;31;0;"SERRA TALHADA";"-7.95416666";"-38.29499999";499,02;"Operante";2008-07-08;2024-05-31;"Diaria";"Automatica";"-7.95416666 -38.29499999 2014 8"
"3328";2014;8;"A351";0;31;0;0;31;0;0;31;0;"FLORESTA";"-8.59888888";"-38.58416666";327,42;"Operante";2008-09-14;2024-05-31;"Diaria";"Automatica";"-8.59888888 -38.58416666 2014 8"
"3329";2014;8;"A357";31;31;100;0;31;0;0;31;0;"PALMARES";"-8.66666666";"-35.56805554";164,01;"Operante";2008-09-03;2024-05-31;"Diaria";"Automatica";"-8.66666666 -35.56805554 2014 8"
"3330";2014;8;"A366";0;31;0;0;31;0;0;31;0;"OURICURI";"-7.88583333";"-40.10277777";457,85;"Operante";2010-08-10;2024-05-31;"Diaria";"Automatica";"-7.88583333 -40.10277777 2014 8"
"3331";2014;9;"82753";0;30;0;0;30;0;0;30;0;"OURICURI";"-7.87944443";"-40.09194444";462,01;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-7.87944443 -40.09194444 2014 9"
"3332";2014;9;"82781";30;30;100;30;30;100;30;30;100;"NAZARE DA MATA";"-7.73";"-35.25";87;"Desativada";1985-01-01;2024-05-31;"Diaria";"Convencional";"-7.73 -35.25 2014 9"
"3333";2014;9;"82789";0;30;0;0;30;0;0;30;0;"TRIUNFO";"-7.82972221";"-38.12222221";1105;"Fechada";1985-01-01;2018-03-28;"Diaria";"Convencional";"-7.82972221 -38.12222221 2014 9"
"3334";2014;9;"82797";0;30;0;0;30;0;0;30;0;"SURUBIM";"-7.839628";"-35.801056";421,44;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-7.839628 -35.801056 2014 9"
"3335";2014;9;"82799";30;30;100;30;30;100;30;30;100;"GOIANA";"-7.55";"-34.98";11;"Desativada";1985-01-01;2024-05-31;"Diaria";"Convencional";"-7.55 -34.98 2014 9"
"3336";2014;9;"82886";0;30;0;0;30;0;0;30;0;"CABROBO";"-8.50388888";"-39.31527777";342,78;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-8.50388888 -39.31527777 2014 9"
"3337";2014;9;"82890";0;30;0;0;30;0;0;30;0;"ARCO VERDE";"-8.4336111";"-37.05527777";683,91;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-8.4336111 -37.05527777 2014 9"
"3338";2014;9;"82892";0;30;0;0;30;0;0;30;0;"PESQUEIRA";"-8.370701";"-36.707812";643,38;"Desativada";1985-01-01;2015-11-18;"Diaria";"Convencional";"-8.370701 -36.707812 2014 9"
"3339";2014;9;"82893";1;30;3,33;1;30;3,33;1;30;3,33;"GARANHUNS";"-8.91083333";"-36.49333333";827,78;"Fechada";1985-01-01;2022-11-11;"Diaria";"Convencional";"-8.91083333 -36.49333333 2014 9"
"3340";2014;9;"82897";30;30;100;30;30;100;30;30;100;"TAPACURA";"-8.17";"-35.18";102;"Desativada";1985-01-01;2024-05-31;"Diaria";"Convencional";"-8.17 -35.18 2014 9"
"3341";2014;9;"82898";30;30;100;30;30;100;30;30;100;"OLINDA";"-8.02";"-34.85";55;"Desativada";1985-01-01;2024-05-31;"Diaria";"Convencional";"-8.02 -34.85 2014 9"
"3342";2014;9;"82900";0;30;0;0;30;0;0;30;0;"RECIFE (CURADO)";"-8.05916666";"-34.95916666";11,3;"Fechada";1985-01-01;2020-08-31;"Diaria";"Convencional";"-8.05916666 -34.95916666 2014 9"
"3343";2014;9;"82983";0;30;0;0;30;0;0;30;0;"PETROLINA";"-9.3886111";"-40.52333332";372,54;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-9.3886111 -40.52333332 2014 9"
"3344";2014;9;"A301";5;30;16,67;3;30;10;3;30;10;"RECIFE";"-8.05916666";"-34.95916666";11,3;"Desativada";2004-12-21;2021-11-11;"Diaria";"Automatica";"-8.05916666 -34.95916666 2014 9"
"3345";2014;9;"A307";0;30;0;0;30;0;0;30;0;"PETROLINA";"-9.38833333";"-40.52333332";372,72;"Operante";2003-02-20;2024-05-31;"Diaria";"Automatica";"-9.38833333 -40.52333332 2014 9"
"3346";2014;9;"A309";0;30;0;0;30;0;0;30;0;"ARCO VERDE";"-8.4336111";"-37.05555555";683,95;"Operante";2004-11-19;2024-05-31;"Diaria";"Automatica";"-8.4336111 -37.05555555 2014 9"
"3347";2014;9;"A322";0;30;0;0;30;0;0;30;0;"GARANHUNS";"-8.91083333";"-36.49333333";827,78;"Operante";2007-07-07;2024-05-31;"Diaria";"Automatica";"-8.91083333 -36.49333333 2014 9"
"3348";2014;9;"A328";0;30;0;0;30;0;0;30;0;"SURUBIM";"-7.83972221";"-35.80111111";421,44;"Operante";2008-03-08;2024-05-31;"Diaria";"Automatica";"-7.83972221 -35.80111111 2014 9"
"3349";2014;9;"A329";0;30;0;0;30;0;0;30;0;"CABROBO";"-8.50388888";"-39.31527777";342,74;"Operante";2007-09-03;2024-05-31;"Diaria";"Automatica";"-8.50388888 -39.31527777 2014 9"
"3350";2014;9;"A341";0;30;0;0;30;0;0;30;0;"CARUARU";"-8.36527777";"-36.02833332";852;"Operante";2007-11-20;2024-05-31;"Diaria";"Automatica";"-8.36527777 -36.02833332 2014 9"
"3351";2014;9;"A349";0;30;0;0;30;0;0;30;0;"IBIMIRIM";"-8.50944444";"-37.71166666";434,23;"Pane";2008-10-13;2024-05-31;"Diaria";"Automatica";"-8.50944444 -37.71166666 2014 9"
"3352";2014;9;"A350";0;30;0;0;30;0;0;30;0;"SERRA TALHADA";"-7.95416666";"-38.29499999";499,02;"Operante";2008-07-08;2024-05-31;"Diaria";"Automatica";"-7.95416666 -38.29499999 2014 9"
"3353";2014;9;"A351";0;30;0;0;30;0;0;30;0;"FLORESTA";"-8.59888888";"-38.58416666";327,42;"Operante";2008-09-14;2024-05-31;"Diaria";"Automatica";"-8.59888888 -38.58416666 2014 9"
"3354";2014;9;"A357";1;30;3,33;0;30;0;0;30;0;"PALMARES";"-8.66666666";"-35.56805554";164,01;"Operante";2008-09-03;2024-05-31;"Diaria";"Automatica";"-8.66666666 -35.56805554 2014 9"
"3355";2014;9;"A366";0;30;0;0;30;0;0;30;0;"OURICURI";"-7.88583333";"-40.10277777";457,85;"Operante";2010-08-10;2024-05-31;"Diaria";"Automatica";"-7.88583333 -40.10277777 2014 9"
"3356";2014;10;"82753";0;31;0;0;31;0;0;31;0;"OURICURI";"-7.87944443";"-40.09194444";462,01;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-7.87944443 -40.09194444 2014 10"
"3357";2014;10;"82781";31;31;100;31;31;100;31;31;100;"NAZARE DA MATA";"-7.73";"-35.25";87;"Desativada";1985-01-01;2024-05-31;"Diaria";"Convencional";"-7.73 -35.25 2014 10"
"3358";2014;10;"82789";0;31;0;0;31;0;0;31;0;"TRIUNFO";"-7.82972221";"-38.12222221";1105;"Fechada";1985-01-01;2018-03-28;"Diaria";"Convencional";"-7.82972221 -38.12222221 2014 10"
"3359";2014;10;"82797";0;31;0;0;31;0;0;31;0;"SURUBIM";"-7.839628";"-35.801056";421,44;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-7.839628 -35.801056 2014 10"
"3360";2014;10;"82799";31;31;100;31;31;100;31;31;100;"GOIANA";"-7.55";"-34.98";11;"Desativada";1985-01-01;2024-05-31;"Diaria";"Convencional";"-7.55 -34.98 2014 10"
"3361";2014;10;"82886";0;31;0;0;31;0;0;31;0;"CABROBO";"-8.50388888";"-39.31527777";342,78;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-8.50388888 -39.31527777 2014 10"
"3362";2014;10;"82890";0;31;0;0;31;0;0;31;0;"ARCO VERDE";"-8.4336111";"-37.05527777";683,91;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-8.4336111 -37.05527777 2014 10"
"3363";2014;10;"82892";0;31;0;0;31;0;0;31;0;"PESQUEIRA";"-8.370701";"-36.707812";643,38;"Desativada";1985-01-01;2015-11-18;"Diaria";"Convencional";"-8.370701 -36.707812 2014 10"
"3364";2014;10;"82893";2;31;6,45;4;31;12,9;4;31;12,9;"GARANHUNS";"-8.91083333";"-36.49333333";827,78;"Fechada";1985-01-01;2022-11-11;"Diaria";"Convencional";"-8.91083333 -36.49333333 2014 10"
"3365";2014;10;"82897";31;31;100;31;31;100;31;31;100;"TAPACURA";"-8.17";"-35.18";102;"Desativada";1985-01-01;2024-05-31;"Diaria";"Convencional";"-8.17 -35.18 2014 10"
"3366";2014;10;"82898";31;31;100;31;31;100;31;31;100;"OLINDA";"-8.02";"-34.85";55;"Desativada";1985-01-01;2024-05-31;"Diaria";"Convencional";"-8.02 -34.85 2014 10"
"3367";2014;10;"82900";0;31;0;0;31;0;0;31;0;"RECIFE (CURADO)";"-8.05916666";"-34.95916666";11,3;"Fechada";1985-01-01;2020-08-31;"Diaria";"Convencional";"-8.05916666 -34.95916666 2014 10"
"3368";2014;10;"82983";0;31;0;0;31;0;0;31;0;"PETROLINA";"-9.3886111";"-40.52333332";372,54;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-9.3886111 -40.52333332 2014 10"
"3369";2014;10;"A301";0;31;0;0;31;0;0;31;0;"RECIFE";"-8.05916666";"-34.95916666";11,3;"Desativada";2004-12-21;2021-11-11;"Diaria";"Automatica";"-8.05916666 -34.95916666 2014 10"
"3370";2014;10;"A307";0;31;0;0;31;0;0;31;0;"PETROLINA";"-9.38833333";"-40.52333332";372,72;"Operante";2003-02-20;2024-05-31;"Diaria";"Automatica";"-9.38833333 -40.52333332 2014 10"
"3371";2014;10;"A309";0;31;0;0;31;0;0;31;0;"ARCO VERDE";"-8.4336111";"-37.05555555";683,95;"Operante";2004-11-19;2024-05-31;"Diaria";"Automatica";"-8.4336111 -37.05555555 2014 10"
"3372";2014;10;"A322";0;31;0;0;31;0;0;31;0;"GARANHUNS";"-8.91083333";"-36.49333333";827,78;"Operante";2007-07-07;2024-05-31;"Diaria";"Automatica";"-8.91083333 -36.49333333 2014 10"
"3373";2014;10;"A328";0;31;0;0;31;0;0;31;0;"SURUBIM";"-7.83972221";"-35.80111111";421,44;"Operante";2008-03-08;2024-05-31;"Diaria";"Automatica";"-7.83972221 -35.80111111 2014 10"
"3374";2014;10;"A329";0;31;0;0;31;0;0;31;0;"CABROBO";"-8.50388888";"-39.31527777";342,74;"Operante";2007-09-03;2024-05-31;"Diaria";"Automatica";"-8.50388888 -39.31527777 2014 10"
"3375";2014;10;"A341";0;31;0;0;31;0;0;31;0;"CARUARU";"-8.36527777";"-36.02833332";852;"Operante";2007-11-20;2024-05-31;"Diaria";"Automatica";"-8.36527777 -36.02833332 2014 10"
"3376";2014;10;"A349";0;31;0;0;31;0;0;31;0;"IBIMIRIM";"-8.50944444";"-37.71166666";434,23;"Pane";2008-10-13;2024-05-31;"Diaria";"Automatica";"-8.50944444 -37.71166666 2014 10"
"3377";2014;10;"A350";0;31;0;0;31;0;0;31;0;"SERRA TALHADA";"-7.95416666";"-38.29499999";499,02;"Operante";2008-07-08;2024-05-31;"Diaria";"Automatica";"-7.95416666 -38.29499999 2014 10"
"3378";2014;10;"A351";0;31;0;0;31;0;0;31;0;"FLORESTA";"-8.59888888";"-38.58416666";327,42;"Operante";2008-09-14;2024-05-31;"Diaria";"Automatica";"-8.59888888 -38.58416666 2014 10"
"3379";2014;10;"A357";0;31;0;0;31;0;0;31;0;"PALMARES";"-8.66666666";"-35.56805554";164,01;"Operante";2008-09-03;2024-05-31;"Diaria";"Automatica";"-8.66666666 -35.56805554 2014 10"
"3380";2014;10;"A366";0;31;0;0;31;0;0;31;0;"OURICURI";"-7.88583333";"-40.10277777";457,85;"Operante";2010-08-10;2024-05-31;"Diaria";"Automatica";"-7.88583333 -40.10277777 2014 10"
"3381";2014;11;"82753";0;30;0;0;30;0;0;30;0;"OURICURI";"-7.87944443";"-40.09194444";462,01;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-7.87944443 -40.09194444 2014 11"
"3382";2014;11;"82781";30;30;100;30;30;100;30;30;100;"NAZARE DA MATA";"-7.73";"-35.25";87;"Desativada";1985-01-01;2024-05-31;"Diaria";"Convencional";"-7.73 -35.25 2014 11"
"3383";2014;11;"82789";0;30;0;0;30;0;0;30;0;"TRIUNFO";"-7.82972221";"-38.12222221";1105;"Fechada";1985-01-01;2018-03-28;"Diaria";"Convencional";"-7.82972221 -38.12222221 2014 11"
"3384";2014;11;"82797";0;30;0;0;30;0;0;30;0;"SURUBIM";"-7.839628";"-35.801056";421,44;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-7.839628 -35.801056 2014 11"
"3385";2014;11;"82799";30;30;100;30;30;100;30;30;100;"GOIANA";"-7.55";"-34.98";11;"Desativada";1985-01-01;2024-05-31;"Diaria";"Convencional";"-7.55 -34.98 2014 11"
"3386";2014;11;"82886";0;30;0;0;30;0;0;30;0;"CABROBO";"-8.50388888";"-39.31527777";342,78;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-8.50388888 -39.31527777 2014 11"
"3387";2014;11;"82890";0;30;0;0;30;0;0;30;0;"ARCO VERDE";"-8.4336111";"-37.05527777";683,91;"Operante";1985-01-01;2024-05-31;"Diaria";"Convencional";"-8.4336111 -37.05527777 2014 11"
"3388";2014;11;"82892";0;30;0;0;30;0;0;30;0;"PESQUEIRA";"-8.370701";"-36.707812";643,38;"Desativada";1985-01-01;2015-11-18;"Diaria";"Convencional";"-8.370701 -36.707812 2014 11"
"3389";2014;11;"82893";2;30;6,67;30;30;100;30;30;100;"GARANHUNS";"-8.91083333";"-36.49333333";827,78;"Fechada";1985-01-01;2022-11-11;"Diaria";"Convencional";"-8.91083333 -36.49333333 2014 11"
"3390";2014;11;"82897";30;30;100;30;30;100;30;30;100;"TAPACURA";"-8.17";"-35.18";102;"Desativada";1985-01-01;2024-05-31;"Diaria";"Convencional";"-8.17 -35.18 2014 11"
"3391";2014;11;"82898";30;30;100;30;30;100;30;30;100;"OLINDA";"-8.02";"-34.85";55;"Desativada";1985-01-01;2024-05-31;"Diaria";"Convencional";"-8.02 -34.85 2014 11"
